file_name,index,fake_or_true,feeling
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2465.txt,2465,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2466.txt,2466,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2467.txt,2467,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2468.txt,2468,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2469.txt,2469,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\247.txt,247,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2470.txt,2470,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2471.txt,2471,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2472.txt,2472,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2473.txt,2473,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2474.txt,2474,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2475.txt,2475,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2476.txt,2476,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2477.txt,2477,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2478.txt,2478,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2479.txt,2479,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\248.txt,248,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2480.txt,2480,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2481.txt,2481,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2482.txt,2482,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2483.txt,2483,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2484.txt,2484,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2485.txt,2485,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2486.txt,2486,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2487.txt,2487,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2488.txt,2488,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2489.txt,2489,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\249.txt,249,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2490.txt,2490,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2491.txt,2491,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2492.txt,2492,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2493.txt,2493,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2494.txt,2494,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2495.txt,2495,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2496.txt,2496,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2497.txt,2497,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2498.txt,2498,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2499.txt,2499,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\25.txt,25,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\250.txt,250,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2500.txt,2500,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2501.txt,2501,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2502.txt,2502,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2503.txt,2503,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2504.txt,2504,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2505.txt,2505,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2506.txt,2506,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2507.txt,2507,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2508.txt,2508,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2509.txt,2509,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\251.txt,251,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2510.txt,2510,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2511.txt,2511,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2512.txt,2512,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2513.txt,2513,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2514.txt,2514,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2515.txt,2515,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2516.txt,2516,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2517.txt,2517,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2518.txt,2518,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2519.txt,2519,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\252.txt,252,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2520.txt,2520,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2521.txt,2521,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2522.txt,2522,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2523.txt,2523,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2524.txt,2524,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2525.txt,2525,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2526.txt,2526,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2527.txt,2527,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2528.txt,2528,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2529.txt,2529,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\253.txt,253,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2530.txt,2530,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2531.txt,2531,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2532.txt,2532,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2533.txt,2533,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2534.txt,2534,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2535.txt,2535,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2536.txt,2536,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2537.txt,2537,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2538.txt,2538,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2539.txt,2539,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\254.txt,254,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2540.txt,2540,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2541.txt,2541,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2542.txt,2542,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2543.txt,2543,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2544.txt,2544,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2545.txt,2545,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2546.txt,2546,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2547.txt,2547,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2548.txt,2548,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2549.txt,2549,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\255.txt,255,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2550.txt,2550,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2551.txt,2551,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2552.txt,2552,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2553.txt,2553,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2554.txt,2554,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2555.txt,2555,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2556.txt,2556,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2557.txt,2557,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2558.txt,2558,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2559.txt,2559,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\256.txt,256,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2560.txt,2560,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2561.txt,2561,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2562.txt,2562,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2563.txt,2563,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2564.txt,2564,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2565.txt,2565,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2566.txt,2566,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2567.txt,2567,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2568.txt,2568,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2569.txt,2569,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\257.txt,257,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2570.txt,2570,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2571.txt,2571,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2572.txt,2572,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2573.txt,2573,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2574.txt,2574,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2575.txt,2575,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2576.txt,2576,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2577.txt,2577,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2578.txt,2578,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2579.txt,2579,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\258.txt,258,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2580.txt,2580,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2581.txt,2581,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2582.txt,2582,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2583.txt,2583,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2584.txt,2584,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2585.txt,2585,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2586.txt,2586,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2587.txt,2587,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2588.txt,2588,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2589.txt,2589,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\259.txt,259,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2590.txt,2590,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2591.txt,2591,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2592.txt,2592,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2593.txt,2593,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2594.txt,2594,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2595.txt,2595,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2596.txt,2596,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2597.txt,2597,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2598.txt,2598,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2599.txt,2599,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\26.txt,26,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\260.txt,260,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2600.txt,2600,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2601.txt,2601,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2602.txt,2602,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2603.txt,2603,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2604.txt,2604,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2605.txt,2605,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2606.txt,2606,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2607.txt,2607,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2608.txt,2608,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2609.txt,2609,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\261.txt,261,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2610.txt,2610,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2611.txt,2611,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2612.txt,2612,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2613.txt,2613,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2614.txt,2614,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2615.txt,2615,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2616.txt,2616,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2617.txt,2617,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2618.txt,2618,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2619.txt,2619,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\262.txt,262,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2620.txt,2620,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2621.txt,2621,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2622.txt,2622,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2623.txt,2623,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2624.txt,2624,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2625.txt,2625,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2626.txt,2626,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2627.txt,2627,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2628.txt,2628,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2629.txt,2629,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\263.txt,263,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2630.txt,2630,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2631.txt,2631,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2632.txt,2632,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2633.txt,2633,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2634.txt,2634,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2635.txt,2635,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2636.txt,2636,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2637.txt,2637,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2638.txt,2638,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2639.txt,2639,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\264.txt,264,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2640.txt,2640,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2641.txt,2641,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2642.txt,2642,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2643.txt,2643,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2644.txt,2644,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2645.txt,2645,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2646.txt,2646,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2647.txt,2647,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2648.txt,2648,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2649.txt,2649,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\265.txt,265,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2650.txt,2650,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2651.txt,2651,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2652.txt,2652,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2653.txt,2653,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2654.txt,2654,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2655.txt,2655,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2656.txt,2656,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2657.txt,2657,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2658.txt,2658,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2659.txt,2659,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\266.txt,266,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2660.txt,2660,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2661.txt,2661,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2662.txt,2662,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2663.txt,2663,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2664.txt,2664,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2665.txt,2665,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2666.txt,2666,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2667.txt,2667,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2668.txt,2668,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2669.txt,2669,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\267.txt,267,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2670.txt,2670,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2671.txt,2671,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2672.txt,2672,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2673.txt,2673,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2674.txt,2674,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2675.txt,2675,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2676.txt,2676,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2677.txt,2677,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2678.txt,2678,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2679.txt,2679,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\268.txt,268,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2680.txt,2680,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2681.txt,2681,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2682.txt,2682,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2683.txt,2683,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2684.txt,2684,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2685.txt,2685,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2686.txt,2686,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2687.txt,2687,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2688.txt,2688,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2689.txt,2689,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\269.txt,269,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2690.txt,2690,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2691.txt,2691,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2692.txt,2692,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2693.txt,2693,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2694.txt,2694,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2695.txt,2695,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2696.txt,2696,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2697.txt,2697,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2698.txt,2698,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2699.txt,2699,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\27.txt,27,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\270.txt,270,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2700.txt,2700,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2701.txt,2701,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2702.txt,2702,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2703.txt,2703,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2704.txt,2704,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2705.txt,2705,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2706.txt,2706,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2707.txt,2707,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2708.txt,2708,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\271.txt,271,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2710.txt,2710,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2711.txt,2711,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2712.txt,2712,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2713.txt,2713,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2714.txt,2714,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2715.txt,2715,True,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2716.txt,2716,True,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\true\2717.txt,2717,True,0
