index,nr_links,verbos,substantivos,adverbios,pronomes,artigos,adjetivo,numerais,preposicoes,conjuncoes,interjeicoes,verbos_modais,n_palvaras,prop_palavras_erradas,n_camel_case,n_upper_case,n_pronome_1,n_pronome_1_plural,n_pronome_2,n_characteres,avg_sentence,avg_word_length
2663,0,74,132,10,9,49,22,4,63,22,0,0,389,0.056555269922879174,32,17,0,1,1,2374,18.666666666666668,4.951156812339332
2664,0,73,223,20,11,70,32,13,98,30,0,1,578,0.05709342560553633,71,17,0,1,2,3775,22.346153846153847,5.326989619377162
2665,0,77,232,28,9,85,32,12,105,20,0,1,629,0.06041335453100159,49,25,0,0,0,3858,26.416666666666668,4.952305246422894
2666,0,77,321,29,12,94,52,25,124,36,0,4,775,0.09032258064516129,95,32,0,1,3,4858,33.69565217391305,5.087741935483871
2667,0,165,467,72,68,191,106,24,224,64,0,5,1413,0.07122708039492243,85,21,0,2,3,8486,33.785714285714285,4.845010615711253
2668,0,114,352,33,22,104,38,25,166,28,0,3,902,0.04630650496141125,97,35,0,0,7,5388,20.795454545454547,4.791574279379158
2669,0,158,375,51,49,126,41,40,158,61,0,7,1131,0.05305039787798409,104,54,9,7,7,6680,21.75,4.739168877099911
267,0,76,132,30,26,57,18,1,53,23,0,0,422,0.0589622641509434,26,4,6,2,0,2532,19.363636363636363,4.732227488151659
2670,0,118,262,37,28,141,60,19,123,31,1,1,825,0.07393939393939394,61,22,1,1,5,5009,20.7,4.881212121212121
2671,0,115,408,51,16,115,63,29,174,35,0,1,1021,0.0927734375,90,44,0,5,0,6437,24.547619047619047,5.112634671890303
2672,0,101,266,37,23,87,34,25,121,21,0,6,740,0.059379217273954114,71,29,1,0,6,4404,16.32608695652174,4.787837837837838
2673,1,244,606,94,73,239,107,25,296,90,0,8,1783,0.07050923335198657,156,52,0,2,7,10779,25.169014084507044,4.883903533370724
2674,0,38,172,12,5,49,23,12,83,10,0,1,414,0.08413461538461539,36,13,0,1,0,2561,26.1875,5.0144927536231885
2675,0,63,211,18,7,62,24,8,86,24,0,0,499,0.11177644710578842,64,19,0,0,0,3276,41.75,5.372745490981964
2676,0,95,164,35,53,63,17,11,53,39,1,4,547,0.04753199268738574,47,12,11,0,13,3136,17.64516129032258,4.555758683729433
2677,0,93,215,32,35,95,34,7,77,40,0,4,651,0.05053598774885146,71,22,9,0,2,3977,22.655172413793103,4.870967741935484
2678,0,187,630,46,48,198,57,28,247,52,1,6,1501,0.07461692205196535,170,49,0,3,7,9316,23.5,5.043970686209194
2679,0,246,613,89,61,210,66,68,301,83,0,11,1828,0.04811372334609076,147,61,5,2,8,11255,21.27906976744186,4.972647702407002
268,0,104,266,30,26,84,33,22,117,30,0,3,729,0.07544581618655692,71,21,0,3,10,4560,18.25,5.061728395061729
2680,0,200,421,61,35,157,61,28,255,46,0,2,1333,0.03225806451612903,65,26,0,3,3,8353,19.114285714285714,5.099024756189047
2681,0,101,438,39,22,132,52,10,153,37,0,4,954,0.09832635983263599,103,26,0,1,1,6199,36.76923076923077,5.289308176100629
2682,0,129,409,44,33,144,52,48,180,22,0,1,1106,0.054249547920433995,118,62,0,3,3,6784,21.11320754716981,4.878842676311031
2683,0,197,371,66,73,135,40,29,159,67,4,13,1169,0.03165098374679213,74,15,10,0,21,6798,16.52112676056338,4.611633875106929
2684,0,274,816,80,49,213,77,74,388,100,1,9,2156,0.055658627087198514,232,98,1,2,15,13437,26.975,5.042671614100185
2685,0,151,423,45,42,138,34,12,168,40,0,1,1068,0.05144995322731525,119,52,0,2,10,6564,27.641025641025642,4.9812734082397006
2686,0,62,170,14,8,50,23,6,90,15,0,4,459,0.06535947712418301,45,26,0,0,0,2870,24.36842105263158,5.0588235294117645
2687,0,142,424,40,31,122,42,18,201,47,0,2,1085,0.0779816513761468,103,45,0,3,2,6719,27.275,5.018433179723503
2688,0,115,316,31,28,104,42,13,156,41,0,3,849,0.043580683156654886,59,15,1,2,8,5218,18.608695652173914,4.969375736160188
2689,0,51,190,12,7,64,21,7,86,18,0,0,465,0.05591397849462366,47,24,0,0,2,2842,18.64,4.929032258064516
269,0,41,98,10,18,38,10,8,48,10,0,0,284,0.06338028169014084,18,8,0,0,4,1810,15.777777777777779,5.070422535211268
2690,0,41,142,7,4,37,11,10,66,15,0,0,337,0.09198813056379822,40,14,0,0,0,2064,28.5,4.925816023738872
2691,0,114,330,49,29,110,39,6,126,40,0,5,820,0.09466019417475728,79,33,0,1,6,5017,24.294117647058822,4.923170731707317
2692,0,188,530,71,60,187,53,35,265,70,1,1,1470,0.046747967479674794,104,37,4,3,9,9062,22.651515151515152,4.9727891156462585
2693,1,242,682,94,60,235,74,40,332,77,1,13,1857,0.06913183279742766,160,46,2,3,5,11065,22.226190476190474,4.783521809369952
2694,0,167,380,33,59,131,48,20,162,48,0,2,1079,0.05838739573679333,91,38,3,1,16,6629,17.983333333333334,4.9647822057460615
2695,0,45,161,7,7,56,23,6,77,15,0,0,392,0.07614213197969544,30,19,0,0,0,2394,24.6875,4.905612244897959
2696,0,103,249,34,24,75,41,21,138,40,0,2,743,0.03768506056527591,38,13,0,2,2,4611,24.193548387096776,5.048452220726784
2697,0,98,302,29,22,126,37,10,132,33,0,2,805,0.048327137546468404,67,18,0,3,4,4905,25.34375,4.899378881987578
2698,0,34,139,8,5,28,10,10,65,5,0,0,316,0.06918238993710692,41,9,0,0,2,1961,24.615384615384617,5.0284810126582276
2699,0,51,179,17,12,65,14,6,81,27,0,1,452,0.07743362831858407,20,22,0,0,1,2700,30.133333333333333,4.823008849557522
27,0,145,411,41,34,127,53,17,183,46,0,7,1059,0.07540056550424128,92,43,1,2,6,6389,25.285714285714285,4.791312559017942
270,0,47,145,25,10,53,35,4,60,18,0,2,409,0.061124694376528114,25,11,0,3,1,2663,25.6875,5.286063569682152
2700,0,122,321,41,21,99,40,7,128,41,3,1,804,0.10297766749379653,59,20,0,0,1,5311,25.21875,5.407960199004975
2701,0,86,262,24,20,93,37,15,97,30,0,4,659,0.09531013615733737,62,21,0,1,2,4114,23.678571428571427,5.04855842185129
2702,0,197,607,57,52,197,94,63,251,74,0,14,1667,0.05363528009535161,148,48,0,1,6,10410,25.454545454545453,5.061187762447511
2703,0,205,666,76,61,192,110,90,356,79,2,4,1884,0.04936305732484077,168,20,0,1,22,11246,18.88,4.805201698513801
2704,0,146,436,50,31,133,34,32,178,53,1,8,1140,0.06403508771929825,113,37,0,1,5,7330,23.285714285714285,5.242982456140351
2705,0,95,255,27,19,90,34,25,125,22,0,1,718,0.05702364394993046,54,24,1,1,3,4193,20.65714285714286,4.693593314763231
2706,0,81,152,22,22,61,23,3,71,22,0,1,479,0.03549060542797495,38,7,5,2,2,2947,22.80952380952381,4.92901878914405
2707,0,210,319,74,97,165,44,12,136,62,0,16,1160,0.022413793103448276,38,23,11,1,33,6560,21.5,4.4879310344827585
2708,0,49,131,9,7,39,12,2,51,12,0,0,327,0.10397553516819572,36,17,0,0,3,2111,21.866666666666667,5.256880733944954
2709,0,91,310,21,26,96,30,33,97,22,0,1,716,0.09986130374479889,90,39,0,1,2,4607,28.0,5.13268156424581
271,0,53,102,30,14,41,19,16,52,13,0,3,342,0.03508771929824561,19,5,0,2,1,2064,21.4375,4.769005847953216
2710,0,98,214,30,16,87,28,10,96,33,0,3,634,0.052050473186119876,46,31,1,0,3,3960,20.516129032258064,5.05205047318612
2711,0,121,423,34,15,124,47,26,181,50,0,3,1062,0.06591337099811675,79,32,0,3,2,6964,23.68888888888889,5.394538606403013
2712,0,56,118,24,10,38,20,51,50,20,0,2,427,0.053738317757009345,33,28,1,0,3,2541,17.44,4.730679156908665
2713,0,130,293,60,38,115,48,5,120,47,0,13,878,0.05460750853242321,70,51,6,0,3,5114,17.66,4.667425968109339
2714,0,162,520,47,35,167,46,19,210,42,1,1,1265,0.05924170616113744,141,33,3,1,0,7874,25.56,5.0395256916996045
2715,0,139,562,33,20,150,103,77,237,57,0,3,1388,0.06945428773919206,96,37,0,0,2,8589,23.566666666666666,4.960374639769452
2716,0,243,753,93,64,232,100,25,324,60,0,6,1929,0.06973140495867769,144,52,1,1,5,11854,28.485294117647058,4.991187143597719
2717,0,102,254,24,19,94,38,28,125,32,0,1,736,0.06385869565217392,56,27,1,1,1,4451,17.372093023255815,4.861413043478261
2718,0,127,312,31,28,131,59,30,170,35,0,2,959,0.04483837330552659,55,29,0,1,1,5963,21.84090909090909,5.098018769551616
2719,0,138,228,49,48,104,32,5,103,42,0,6,766,0.050913838120104436,18,19,8,3,5,4550,18.70731707317073,4.774151436031332
272,0,31,84,11,11,23,9,9,35,6,0,1,224,0.04017857142857143,17,5,3,2,2,1348,22.4,4.816964285714286
2720,0,40,130,6,10,42,14,10,58,12,0,0,334,0.08656716417910448,35,22,0,1,1,2131,28.0,5.272455089820359
2721,0,96,271,29,21,111,46,19,130,20,0,0,766,0.05483028720626632,54,28,1,1,1,4572,20.89189189189189,4.831592689295039
2722,0,112,291,23,18,97,35,15,134,33,0,1,778,0.09254498714652956,63,19,0,0,1,4995,35.54545454545455,5.249357326478149
2723,0,104,297,34,15,116,43,43,160,28,0,3,867,0.0530565167243368,55,27,2,0,2,5083,16.566037735849058,4.697808535178777
2724,0,293,954,84,57,228,85,104,398,112,1,10,2416,0.06498344370860927,263,89,0,1,5,15070,24.25,5.056705298013245
2725,0,154,509,55,34,132,37,27,135,40,0,2,1121,0.1582222222222222,195,88,0,5,5,7336,23.97872340425532,5.201605709188224
2726,0,301,737,98,102,305,61,47,338,111,1,11,2142,0.05788982259570495,202,54,7,2,24,13101,24.941860465116278,4.920634920634921
2727,0,57,221,17,9,67,19,17,98,16,0,1,545,0.05321100917431193,70,14,0,0,2,3396,22.791666666666668,5.080733944954129
2728,0,164,369,49,22,160,76,47,223,41,0,1,1235,0.03643724696356275,27,33,0,1,1,7659,22.160714285714285,5.048582995951417
2729,0,292,576,94,79,250,89,43,290,93,0,15,1925,0.055036344755970926,127,96,7,1,17,11562,19.70408163265306,4.832727272727273
273,0,56,119,13,7,44,22,3,56,21,0,1,345,0.06086956521739131,22,12,0,2,1,2102,17.3,4.83768115942029
2730,0,306,763,134,61,293,104,72,377,100,0,16,2249,0.05913739439751001,123,58,2,0,13,13725,19.396551724137932,4.917296576256114
2731,0,80,260,17,13,95,42,11,103,23,0,1,653,0.05819295558958652,67,18,0,0,0,4372,22.689655172413794,5.464012251148545
2732,0,71,120,28,21,39,11,2,52,15,1,3,355,0.07042253521126761,30,6,2,1,4,2041,17.8,4.56056338028169
2733,0,92,228,32,13,89,27,37,96,20,2,3,640,0.06666666666666667,56,27,0,0,0,3877,17.43243243243243,4.853125
2734,0,134,207,50,27,92,26,30,122,39,1,6,760,0.02621231979030144,34,20,4,4,5,4415,16.340425531914892,4.627631578947368
2735,0,64,179,13,14,60,22,4,65,14,0,0,442,0.07013574660633484,39,19,0,0,0,2753,19.26086956521739,5.0656108597285066
2736,0,43,133,13,2,38,8,4,51,16,0,1,316,0.05379746835443038,38,8,0,0,0,2020,22.785714285714285,5.193037974683544
2737,0,100,337,18,22,101,45,10,154,26,0,3,831,0.060024009603841535,88,22,0,0,2,5235,28.93103448275862,5.1323706377858
2738,0,102,207,32,28,93,37,39,97,22,1,4,666,0.04341317365269461,37,19,1,1,1,3948,19.257142857142856,4.72972972972973
2739,0,175,530,73,60,240,132,15,284,87,1,2,1595,0.058969584109248914,74,13,0,8,7,10142,26.60655737704918,5.192476489028214
274,0,130,310,51,30,124,32,11,139,30,1,8,861,0.04529616724738676,63,16,4,2,3,5340,21.048780487804876,4.996515679442509
2740,0,165,260,50,39,109,15,33,116,55,0,6,874,0.038901601830663615,49,29,2,0,18,5012,17.5,4.575514874141876
2741,0,42,291,15,6,51,22,15,105,25,0,2,585,0.08888888888888889,72,30,0,1,2,3821,30.789473684210527,5.357264957264957
2742,0,29,86,9,5,30,10,4,37,9,0,0,233,0.055793991416309016,24,12,0,0,0,1503,19.5,5.317596566523605
2743,0,134,340,61,25,138,58,45,180,36,0,4,1067,0.04307116104868914,56,31,0,1,1,6303,19.814814814814813,4.745079662605436
2744,0,97,348,33,22,113,34,4,113,33,0,4,801,0.07453416149068323,103,38,1,0,2,4853,23.735294117647058,4.83270911360799
2745,0,271,709,51,66,227,73,38,301,130,1,10,1890,0.04708994708994709,156,40,0,6,11,11568,22.83132530120482,4.93968253968254
2746,0,74,208,29,23,88,27,11,107,34,3,5,616,0.04707792207792208,51,16,1,2,1,3711,23.73076923076923,4.871753246753247
2747,0,116,262,22,22,95,24,9,104,33,0,1,697,0.06017191977077364,68,18,0,2,1,4277,24.964285714285715,4.9842180774748925
2748,0,184,430,47,73,175,93,22,205,60,1,5,1303,0.0950920245398773,70,15,2,2,17,7955,27.76595744680851,4.948580199539524
2749,0,130,275,40,47,107,12,4,120,54,2,6,804,0.03731343283582089,66,10,8,0,11,4895,22.416666666666668,4.912935323383085
275,0,81,225,38,19,89,25,8,92,28,1,0,611,0.058919803600654665,59,17,2,1,2,3724,30.55,4.829787234042553
2750,0,80,206,16,11,63,23,29,116,26,0,1,602,0.06478405315614617,40,22,0,0,3,3700,24.36,4.93687707641196
2751,0,108,265,40,39,103,50,10,98,31,0,7,760,0.040735873850197106,43,11,4,2,3,4532,19.58974358974359,4.817105263157894
2752,0,153,414,56,37,145,60,14,184,50,0,5,1132,0.04858657243816254,108,30,2,0,3,7438,25.333333333333332,5.424028268551237
2753,0,80,292,28,33,92,30,22,137,30,0,4,751,0.0559254327563249,78,24,2,1,14,4685,25.166666666666668,5.051930758988016
2754,0,86,279,26,21,92,34,26,115,30,0,1,730,0.07945205479452055,71,30,1,2,3,4353,20.054054054054053,4.776712328767124
2755,0,209,485,78,52,169,45,48,236,56,2,3,1430,0.040474528960223306,88,48,6,7,7,8549,16.306818181818183,4.77062937062937
2756,0,72,200,23,19,57,31,10,76,25,0,3,498,0.09036144578313253,58,12,0,1,3,3079,20.875,4.979919678714859
2757,0,82,248,29,37,93,20,16,106,29,0,7,671,0.07004470938897168,57,17,10,1,6,3953,32.095238095238095,4.721311475409836
2758,0,154,424,39,41,177,60,25,188,38,0,1,1140,0.07867132867132867,95,37,0,1,6,7090,19.491525423728813,5.036842105263158
2759,0,121,332,50,21,110,39,16,153,38,0,1,904,0.07079646017699115,87,23,0,1,3,5849,35.15384615384615,5.280973451327434
276,0,105,296,25,39,80,29,3,112,35,0,2,737,0.06241519674355495,65,17,3,4,5,4672,26.321428571428573,5.0610583446404345
2760,0,83,250,35,15,95,34,6,83,31,0,5,637,0.058084772370486655,58,19,2,1,0,3785,22.137931034482758,4.723704866562009
2761,0,395,770,152,106,379,179,37,313,106,0,18,2539,0.03977944072469476,144,108,9,10,23,15520,14.935294117647059,4.946435604568728
2762,0,68,154,18,13,58,36,69,108,11,0,2,568,0.05574912891986063,33,23,0,2,0,3463,21.25925925925926,4.816901408450704
2763,0,135,290,51,32,128,72,28,152,36,1,4,952,0.08928571428571429,52,20,0,1,1,5829,22.69047619047619,4.9716386554621845
2764,0,122,318,24,37,99,36,19,129,27,0,3,814,0.06993865030674846,67,18,0,6,4,5068,21.657894736842106,5.031941031941032
2765,0,122,321,45,19,125,43,4,115,37,2,5,825,0.09806295399515738,77,56,1,1,2,5338,21.736842105263158,5.286060606060606
2766,0,158,247,41,65,103,43,8,107,51,0,20,850,0.04700352526439483,43,25,13,0,3,4979,18.933333333333334,4.675294117647059
2767,0,139,429,55,30,151,54,10,168,35,0,6,1070,0.08534322820037106,99,69,0,1,2,6826,34.935483870967744,5.219626168224299
2768,0,92,214,29,14,75,42,4,97,27,0,2,613,0.061788617886178863,46,22,0,0,2,3911,31.2,5.199021207177814
2769,0,99,209,31,24,74,27,4,68,39,0,3,590,0.07432432432432433,59,22,1,0,4,3718,24.875,5.083050847457627
277,0,68,107,33,22,49,20,5,48,17,0,3,381,0.03674540682414698,15,10,3,0,1,2187,13.642857142857142,4.4934383202099735
2770,0,161,507,47,31,114,61,36,242,70,0,3,1299,0.07951070336391437,125,35,1,1,4,8257,26.18,5.157043879907621
2771,0,180,329,67,37,153,53,18,139,70,0,3,1091,0.04307974335472044,69,23,0,1,8,6602,20.22222222222222,4.883593033913841
2772,0,131,629,28,28,133,80,128,210,50,1,4,1445,0.09153475567790778,131,58,1,0,0,9162,9.616883116883116,4.903114186851211
2773,0,71,195,23,15,61,21,2,64,26,0,2,464,0.1053763440860215,62,30,0,1,2,2935,27.58823529411765,5.0969827586206895
2774,0,154,464,50,52,171,58,40,222,48,0,4,1290,0.09280742459396751,99,31,0,4,4,7893,24.471698113207548,4.934883720930233
2775,0,84,202,16,20,74,25,10,68,22,0,5,531,0.06578947368421052,52,14,0,0,5,3247,15.764705882352942,4.902071563088512
2776,0,149,270,51,46,120,85,0,141,40,0,2,921,0.06941431670281996,28,21,0,1,0,5896,20.488888888888887,5.274701411509229
2777,1,219,784,60,53,239,90,35,293,71,0,3,1852,0.08010752688172043,196,63,0,1,1,11401,28.630769230769232,4.99622030237581
2778,0,103,268,22,21,84,16,37,168,25,0,0,763,0.047182175622542594,61,14,0,0,9,4424,23.181818181818183,4.639580602883355
2779,0,239,633,94,76,226,85,46,298,68,1,12,1817,0.0575973669775096,151,59,4,6,8,10864,23.384615384615383,4.813979086406164
278,0,14,67,5,2,13,11,4,25,10,0,1,153,0.09803921568627451,21,6,0,1,0,973,38.25,5.150326797385621
2780,0,98,187,32,27,79,19,9,82,35,0,4,591,0.050761421319796954,33,14,0,2,7,3644,21.88888888888889,5.01015228426396
2781,0,121,359,47,43,117,28,11,113,45,0,4,890,0.07924107142857142,115,49,4,3,6,5371,19.47826086956522,4.842696629213483
2782,0,254,624,94,98,200,74,30,278,98,0,8,1789,0.07079152731326645,168,62,1,8,16,10766,22.22222222222222,4.839016210173281
2783,0,58,232,19,9,65,14,2,81,18,0,6,502,0.08167330677290836,67,17,0,0,2,3201,23.181818181818183,5.153386454183267
2784,0,49,181,20,11,62,17,8,69,11,0,1,451,0.05321507760532151,50,16,0,1,6,2834,16.74074074074074,5.135254988913526
2785,0,139,414,43,24,145,32,30,214,41,0,3,1127,0.058355437665782495,101,48,0,0,5,6780,23.625,4.823425022182787
2786,0,73,242,19,21,76,12,11,106,11,0,1,581,0.043029259896729774,57,8,0,0,3,3524,19.433333333333334,4.895008605851979
2787,0,146,403,22,33,151,31,13,187,39,0,5,1054,0.061669829222011384,99,46,0,0,5,6517,22.0625,5.003795066413662
2788,0,97,319,27,13,97,30,19,123,44,0,4,777,0.057766367137355584,92,24,0,0,4,4797,28.925925925925927,5.012870012870013
2789,0,90,245,25,26,84,43,45,132,21,0,4,736,0.04619565217391304,37,24,1,1,1,4342,16.90909090909091,4.720108695652174
279,1,266,675,92,88,220,79,38,298,85,0,6,1877,0.06907545164718384,184,51,3,5,8,11210,20.247311827956988,4.805007991475759
2790,0,207,551,53,47,181,77,56,255,73,0,6,1538,0.0654993514915694,145,54,0,5,11,9580,22.15714285714286,5.049414824447334
2791,0,166,561,40,36,171,58,33,259,52,0,3,1410,0.0851063829787234,164,98,0,2,1,9048,30.67391304347826,5.217730496453901
2792,1,257,692,79,74,258,100,48,335,93,0,2,2017,0.07414730598121602,147,50,1,2,6,12599,29.318840579710145,5.095190877540903
2793,0,191,606,40,69,182,35,42,273,60,0,7,1559,0.05323925593329057,172,57,6,3,17,9493,21.493150684931507,4.871712636305324
2794,0,282,794,89,89,257,112,32,319,78,2,12,2104,0.07663197729422895,168,64,4,4,12,12475,22.03125,4.760456273764259
2795,0,114,306,41,33,116,39,3,115,31,0,7,827,0.04232164449818621,73,52,2,2,2,4934,22.37837837837838,4.779927448609432
2796,1,262,687,91,73,255,115,30,317,84,0,6,1926,0.07915157785825143,155,46,1,7,12,12022,29.303030303030305,5.082554517133956
2797,0,101,350,40,26,106,33,41,162,42,0,8,949,0.049473684210526316,86,23,2,1,6,5493,19.854166666666668,4.622760800842992
2798,0,112,346,46,18,124,46,34,143,41,0,2,936,0.049145299145299144,62,28,0,0,0,5863,24.710526315789473,5.115384615384615
2799,0,124,265,48,36,94,40,58,138,24,0,4,868,0.016129032258064516,23,9,2,0,0,5276,20.46511627906977,4.859447004608295
28,0,71,168,28,24,64,16,5,65,27,0,0,479,0.04384133611691023,33,11,0,1,7,2884,19.28,4.732776617954071
280,0,267,640,104,75,235,137,24,316,89,0,6,1928,0.07242628039317124,94,45,0,2,0,12685,33.94736842105263,5.336618257261411
2800,0,118,404,31,29,101,46,36,157,34,0,6,987,0.08191808191808192,128,50,0,2,2,6146,21.361702127659573,4.97467071935157
2801,0,191,407,69,35,157,45,23,189,50,0,5,1186,0.04882154882154882,58,30,1,4,3,7103,17.0,4.81956155143339
2802,0,171,399,56,52,150,60,23,199,50,2,1,1185,0.07848101265822785,80,21,2,6,5,7419,24.224489795918366,5.0810126582278485
2803,0,69,207,13,21,53,20,2,74,17,0,0,478,0.06485355648535565,37,17,0,1,4,3037,27.055555555555557,5.196652719665272
2804,0,248,352,127,105,167,50,23,214,70,9,13,1385,0.020187454938716654,47,30,12,2,9,7805,15.977011494252874,4.452707581227437
2805,0,66,161,14,16,34,9,11,65,19,0,0,390,0.07360406091370558,45,9,2,0,6,2411,30.615384615384617,4.930769230769231
2806,0,98,305,20,37,72,27,22,139,30,0,3,724,0.12396694214876033,87,35,0,4,5,4528,26.925925925925927,5.012430939226519
2807,0,193,391,66,61,157,50,36,198,58,2,1,1252,0.043824701195219126,61,32,2,0,11,7528,20.03174603174603,4.829073482428115
2808,0,110,288,28,25,119,59,23,141,38,0,2,867,0.0461361014994233,63,35,0,0,4,5350,27.15625,5.044982698961937
2809,0,146,512,35,23,173,44,70,201,37,0,1,1268,0.07036747458952307,151,133,0,4,1,7684,20.983606557377048,4.861198738170347
281,0,18,54,3,4,14,7,3,25,6,0,1,136,0.058823529411764705,10,3,0,0,3,900,27.2,5.330882352941177
2810,0,81,254,23,15,83,29,18,117,16,0,1,666,0.061377245508982034,74,9,0,0,4,4216,24.107142857142858,5.117117117117117
2811,0,92,146,34,34,73,29,1,62,53,0,3,559,0.07513416815742398,20,8,0,3,4,3396,19.275862068965516,4.942754919499105
2812,0,145,436,63,36,159,46,14,202,42,1,5,1170,0.05811965811965812,111,31,6,2,0,7274,26.704545454545453,5.0256410256410255
2813,0,145,296,47,33,103,39,10,130,53,0,8,881,0.043132803632236094,83,23,1,0,3,5413,24.666666666666668,4.951191827468786
2814,0,75,173,27,19,80,25,6,61,26,1,2,502,0.05976095617529881,54,19,1,0,3,3045,22.17391304347826,4.828685258964144
2815,0,91,185,35,33,95,42,13,91,25,0,1,617,0.04051863857374392,28,14,0,0,3,3629,19.375,4.705024311183144
2816,0,91,221,20,23,82,28,20,119,23,0,1,639,0.0655226209048362,51,25,1,3,6,3849,18.457142857142856,4.851330203442879
2817,0,70,202,19,9,68,23,7,78,14,0,2,508,0.06299212598425197,44,16,0,0,1,3281,21.25,5.289370078740157
2818,0,71,202,27,22,75,18,8,115,21,0,2,581,0.029259896729776247,38,13,1,0,1,3380,25.608695652173914,4.648881239242685
2819,0,116,522,21,16,93,41,29,228,30,0,0,1104,0.09773755656108597,153,32,0,5,1,7094,25.15909090909091,5.241847826086956
282,0,44,118,12,10,35,10,1,48,6,0,3,283,0.053003533568904596,33,3,1,1,1,1788,25.818181818181817,5.081272084805653
2820,0,65,200,24,17,68,27,6,93,21,0,3,529,0.07372400756143667,49,10,0,0,4,3247,35.266666666666666,4.998109640831758
2821,0,95,260,25,28,87,31,17,117,27,0,3,715,0.06713286713286713,44,23,1,0,4,4264,17.166666666666668,4.8195804195804195
2822,0,209,364,69,61,152,37,11,157,58,1,6,1161,0.029285099052540915,81,28,3,4,6,7056,14.5625,4.9112833763996555
2823,0,100,266,39,18,100,39,27,126,34,0,4,779,0.049872122762148335,47,29,1,1,2,4566,18.785714285714285,4.694480102695763
2824,0,226,406,90,82,158,64,59,225,77,0,6,1440,0.02077562326869806,88,18,4,5,22,8565,15.210526315789474,4.766666666666667
2825,0,125,331,53,30,165,67,12,188,36,4,4,1027,0.055501460564751706,66,15,1,1,0,6341,22.822222222222223,5.001947419668939
2826,0,76,174,23,22,68,27,26,87,20,0,1,546,0.0641025641025641,36,19,1,2,3,3313,17.774193548387096,4.897435897435898
2827,0,96,267,31,22,80,28,16,126,23,0,4,715,0.06713286713286713,73,26,0,0,4,4492,20.428571428571427,5.103496503496504
2828,0,104,353,38,13,112,91,53,202,31,0,1,1017,0.04523107177974434,65,21,0,0,0,6362,26.81578947368421,5.070796460176991
2829,0,172,474,72,31,165,91,21,205,70,0,9,1317,0.05891238670694864,90,40,0,7,3,8541,24.09090909090909,5.290053151100987
283,0,61,113,18,8,44,27,35,80,13,0,4,415,0.04819277108433735,17,9,0,0,0,2563,24.470588235294116,4.956626506024096
2830,0,87,232,29,13,87,18,2,103,27,0,1,599,0.05342237061769616,52,12,0,2,0,3819,33.333333333333336,5.237061769616027
2831,0,243,516,79,83,207,107,18,200,53,1,2,1551,0.036105738233397806,91,43,8,3,16,9583,19.82278481012658,4.979368149580916
2832,0,57,170,21,5,47,42,13,99,29,0,1,494,0.05030181086519115,9,5,0,1,0,3137,26.157894736842106,5.228744939271255
2833,0,123,377,56,30,130,70,13,163,32,0,6,1016,0.045275590551181105,83,14,0,7,2,6527,29.2,5.2578740157480315
2834,0,184,420,70,45,139,94,16,174,62,0,4,1206,0.05970149253731343,80,37,3,1,5,7430,25.851063829787233,4.956053067993366
2835,0,118,305,33,36,95,40,20,123,29,0,7,794,0.09697732997481108,84,31,0,0,14,4848,20.94736842105263,4.89168765743073
2836,0,132,316,36,30,116,31,13,137,47,0,8,875,0.04914285714285714,67,20,0,0,6,5429,23.675675675675677,5.011428571428572
2837,0,74,186,27,17,73,18,3,66,17,0,5,495,0.05454545454545454,58,16,1,2,0,3049,26.526315789473685,4.935353535353535
2838,0,35,158,9,7,42,9,4,57,12,0,0,333,0.05373134328358209,46,9,0,0,2,2053,28.083333333333332,4.987987987987988
2839,0,133,258,56,50,109,43,2,130,46,0,11,835,0.046706586826347304,55,17,1,0,13,5057,17.78723404255319,4.869461077844312
284,0,41,120,19,6,36,20,6,49,11,0,0,321,0.07165109034267912,18,14,0,0,1,1993,24.692307692307693,4.978193146417445
2840,0,95,210,24,16,78,16,4,75,33,0,6,568,0.07042253521126761,65,14,0,0,4,3722,15.86111111111111,5.320422535211268
2841,0,78,258,13,17,77,19,22,135,32,0,1,662,0.04072398190045249,63,14,0,1,2,4130,26.56,5.069486404833837
2842,0,109,276,32,22,90,34,12,114,27,0,1,733,0.06548431105047749,62,20,0,0,3,4440,22.21212121212121,4.899045020463848
2843,0,76,194,23,18,78,18,2,65,31,0,3,521,0.06525911708253358,46,23,0,0,2,3070,22.782608695652176,4.733205374280231
2844,0,84,271,17,15,79,29,18,109,25,0,3,662,0.07854984894259819,72,33,2,1,3,4098,21.483870967741936,5.016616314199395
2845,0,116,308,27,28,102,50,10,113,31,0,8,780,0.06896551724137931,91,34,0,1,5,4787,21.77777777777778,4.947435897435898
2846,0,118,240,46,42,108,27,13,128,48,0,6,788,0.05203045685279188,30,12,0,3,7,4703,27.20689655172414,4.815989847715736
2847,0,26,130,5,8,33,15,10,68,3,0,0,308,0.048701298701298704,26,6,0,2,0,1936,28.09090909090909,5.136363636363637
2848,0,230,591,80,61,197,68,22,248,80,0,4,1594,0.06378986866791744,155,62,0,6,13,9981,26.262295081967213,5.094730238393978
2849,0,181,546,43,51,152,59,11,211,65,0,10,1333,0.08819133034379671,140,54,0,5,15,8364,22.76271186440678,5.105776444111028
285,0,110,306,46,12,127,58,75,198,33,0,3,1000,0.041,29,36,0,0,0,5970,30.303030303030305,4.691
